Selected,Zip,Term,NoEmp,NewExist,CreateJob,RetainedJob,FranchiseCode,UrbanRural,DisbursementGross,BalanceGross,GrAppv,SBA_Appv,New,RealEstate,Portion,Recession,daysterm,Default
1,92103,240,34,1,10,34,1,1,523000,0,588000,588000,0,1,1,0,7200,0
0,93004,84,1,1,0,1,1,1,148180,0,50000,25000,0,0,0.5,0,2520,0
1,95132,240,10,1,0,10,15710,1,1000000,0,1000000,1000000,0,1,1,0,7200,0
0,95126,61,2,1,3,2,1,1,238500,0,100000,50000,0,0,0.5,0,1830,1
1,92844,84,20,1,0,20,1,1,98653,0,50000,25000,0,0,0.5,0,2520,0
1,90254,240,3,1,4,0,1,1,675000,0,675000,675000,0,1,1,0,7200,0
0,91436,84,3,1,2,5,1,1,129972,0,50000,25000,0,0,0.5,0,2520,0
0,90745,59,5,1,0,5,1,1,175524,0,50000,25000,0,0,0.5,0,1770,1
0,90501,25,3,1,1,4,1,1,117103,0,50000,25000,0,0,0.5,0,750,1
0,91789,25,1,2,0,1,0,1,20000,0,20000,17000,1,0,0.85,0,750,1
1,91041,62,3,2,0,3,0,1,15000,0,10000,5000,1,0,0.5,0,1860,1
1,91723,240,20,1,10,0,1,1,201000,0,201000,201000,0,1,1,0,7200,0
0,94086,120,3,1,1,3,1,1,36000,0,36000,28800,0,0,0.8,1,3600,0
1,92037,84,3,1,0,3,0,1,33739,0,20000,10000,0,0,0.5,0,2520,0
1,95620,60,1,2,0,0,1,1,78800,0,86400,69120,1,0,0.8,0,1800,0
1,90503,115,1,1,0,1,0,1,20000,0,20000,17000,0,0,0.85,0,3450,1
1,90029,106,1,1,1,1,0,1,12500,0,12500,10625,0,0,0.85,0,3180,1
1,95695,51,1,1,0,1,1,2,46482,0,36000,18000,0,0,0.5,0,1530,1
0,92345,300,11,1,3,0,1,1,212400,0,212400,159300,0,1,0.75,0,9000,0
1,95123,120,2,2,7,2,0,1,12500,0,12500,10625,1,0,0.85,0,3600,0
0,90045,300,12,1,4,8,1,1,405000,0,405000,303750,0,1,0.75,0,9000,0
0,90006,300,30,1,5,30,1,1,297000,0,297000,222750,0,1,0.75,0,9000,0
0,94609,120,3,1,0,2,1,1,180000,0,180000,135000,0,0,0.75,0,3600,0
0,92109,84,6,1,1,6,1,1,37725,0,30000,15000,0,0,0.5,0,2520,0
0,91361,240,3,1,2,3,1,1,364000,0,364000,364000,0,1,1,0,7200,0
1,90210,84,14,1,0,14,0,1,83943,0,30000,15000,0,0,0.5,0,2520,0
0,95482,66,2,1,35,2,1,2,53371,0,24000,12000,0,0,0.5,0,1980,1
0,91710,240,18,1,1,0,1,1,365000,0,365000,365000,0,1,1,0,7200,0
1,91730,35,4,1,0,4,1,1,79937,0,30000,15000,0,0,0.5,0,1050,1
0,94109,21,2,1,2,2,1,1,15000,0,15000,7500,0,0,0.5,0,630,1
1,91042,37,2,1,2,2,0,1,20000,0,20000,17000,0,0,0.85,0,1110,1
0,91206,84,15,1,2,2,1,1,7500,0,5000,2500,0,0,0.5,0,2520,0
0,91206,120,15,1,2,2,1,1,910000,0,910000,682500,0,0,0.75,0,3600,0
0,95926,84,3,1,3,6,1,1,123799,0,50000,25000,0,0,0.5,0,2520,0
0,92707,300,10,1,0,10,1,1,526500,0,526500,394875,0,1,0.75,0,9000,0
0,92101,63,1,2,2,1,0,1,25000,0,25000,21250,1,0,0.85,0,1890,1
1,92037,301,6,1,6,6,1,1,708000,0,708000,531000,0,1,0.75,0,9030,0
1,91355,240,5,1,1,5,1,1,165000,0,165000,165000,0,1,1,0,7200,0
1,90211,114,2,1,1,2,0,1,10000,0,10000,8500,0,0,0.85,0,3420,0
0,85008,120,5,1,0,5,1,1,575000,0,575000,431250,0,0,0.75,0,3600,0
1,92683,84,5,1,0,5,0,1,151463,0,100000,50000,0,0,0.5,0,2520,0
1,92056,240,3,1,1,3,1,1,296000,0,296000,296000,0,1,1,0,7200,0
0,92003,84,2,2,0,2,0,1,308500,0,308500,231375,1,0,0.75,0,2520,0
1,91602,55,2,1,1,2,0,1,5000,0,5000,4250,0,0,0.85,0,1650,1
0,94115,300,4,2,4,4,1,1,450000,0,450000,337500,1,1,0.75,0,9000,0
1,91761,240,4,1,8,4,1,1,820000,0,820000,820000,0,1,1,0,7200,0
0,94612,93,49,1,0,20,1,1,150000,0,150000,127500,0,0,0.85,0,2790,1
1,95842,93,3,2,0,0,1,1,65000,0,65000,52000,1,0,0.8,0,2790,1
0,91423,120,16,1,0,0,1,1,320000,0,320000,240000,0,0,0.75,0,3600,0
1,93706,300,3,1,0,0,1,1,38000,0,38000,30400,0,1,0.8,0,9000,0
0,93449,56,1,1,3,1,1,1,95000,0,95000,76000,0,0,0.8,0,1680,1
1,94080,143,20,1,10,20,1,1,639400,0,639400,479550,0,0,0.75,0,4290,0
1,92020,102,12,1,0,12,1,1,1375000,0,1375000,1031250,0,0,0.75,0,3060,1
0,92154,240,20,1,10,20,1,1,1682000,0,1682000,1682000,0,1,1,0,7200,0
1,96022,300,4,1,4,4,1,1,180000,0,180000,135000,0,1,0.75,0,9000,0
1,93063,240,5,1,1,5,1,1,658000,0,658000,658000,0,1,1,0,7200,0
0,92504,240,102,1,23,102,1,1,771000,0,771000,771000,0,1,1,0,7200,0
1,90028,120,12,1,0,12,1,1,750000,0,750000,562500,0,0,0.75,0,3600,0
0,93433,36,15,1,0,15,1,2,50000,0,50000,25000,0,0,0.5,0,1080,0
0,90605,46,7,1,2,2,1,1,200000,0,100000,50000,0,0,0.5,0,1380,1
1,90066,84,1,1,0,1,0,1,50000,0,25000,12500,0,0,0.5,0,2520,0
0,90731,63,2,1,0,2,0,1,60858,0,25000,12500,0,0,0.5,0,1890,1
0,95136,120,2,2,4,2,0,1,10000,0,10000,8500,1,0,0.85,0,3600,0
1,92109,108,20,1,0,20,0,1,2000000,0,2000000,1500000,0,0,0.75,0,3240,0
0,91321,60,1,2,3,2,1,1,130000,0,130000,65000,1,0,0.5,0,1800,0
1,93551,92,2,1,2,2,0,1,7500,0,7500,6375,0,0,0.85,0,2760,1
1,90755,84,9,1,2,7,1,1,460000,0,460000,345000,0,0,0.75,0,2520,0
1,92648,82,1,1,0,1,0,1,7500,0,7500,6375,0,0,0.85,0,2460,1
0,90272,120,3,1,0,3,0,1,5000,0,5000,4250,0,0,0.85,0,3600,0
1,91941,300,2,1,0,2,1,1,266400,0,266400,199800,0,1,0.75,0,9000,0
1,91914,289,1,1,1,1,1,1,479000,0,479000,359250,0,1,0.75,0,8670,1
1,95127,73,2,1,0,2,0,1,25000,0,25000,21250,0,0,0.85,0,2190,1
0,94044,84,2,1,1,2,0,1,25000,0,25000,21250,0,0,0.85,0,2520,0
1,95356,56,1,1,0,1,0,1,32375,0,10000,5000,0,0,0.5,0,1680,1
0,91750,110,2,1,2,2,0,1,10000,0,10000,8500,0,0,0.85,0,3300,1
0,95620,60,1,2,0,0,1,1,52200,0,52200,41760,1,0,0.8,0,1800,0
1,94401,300,9,1,9,0,1,1,712700,0,712700,534525,0,1,0.75,0,9000,0
1,94587,300,10,1,6,16,1,1,427500,0,427500,320625,0,1,0.75,0,9000,0
1,90026,120,1,1,2,1,1,1,200000,0,200000,150000,0,0,0.75,0,3600,0
0,92683,120,4,1,0,0,0,0,80000,0,80000,70240,0,0,0.878,0,3600,0
0,93060,99,2,2,0,2,0,1,10000,0,10000,9000,1,0,0.9,0,2970,1
0,91352,240,1,1,1,0,1,1,215000,0,215000,215000,0,1,1,0,7200,0
1,90222,300,1,1,0,0,0,0,93000,0,93000,83700,0,1,0.9,0,9000,0
1,92024,300,1,1,1,1,0,1,1665000,0,1665000,1498500,0,1,0.9,0,9000,0
0,92780,60,1,1,0,1,1,1,48270,0,25000,12500,0,0,0.5,0,1800,0
0,92562,300,4,1,0,4,0,1,285000,0,285000,256500,0,1,0.9,0,9000,0
1,91201,90,2,1,0,2,0,1,243000,0,243000,218700,0,0,0.9,0,2700,0
1,91362,84,15,1,3,18,1,1,250000,0,250000,125000,0,0,0.5,0,2520,0
1,92082,84,5,1,0,5,0,2,50000,0,50000,25000,0,0,0.5,0,2520,0
0,92691,120,10,2,0,0,0,0,252000,0,252000,214200,1,0,0.85,0,3600,0
0,90026,300,18,1,0,0,1,1,255000,0,255000,191250,0,1,0.75,0,9000,0
0,92227,46,3,1,3,3,1,2,200000,0,200000,100000,0,0,0.5,0,1380,1
1,92688,99,7,2,5,7,0,1,7500,0,7500,6750,1,0,0.9,0,2970,1
0,93003,120,4,1,0,0,0,0,85000,0,85000,63750,0,0,0.75,0,3600,0
0,92590,120,24,1,24,24,0,1,936000,0,936000,842400,0,0,0.9,0,3600,0
0,90650,84,3,1,0,0,0,0,50000,0,60000,45000,0,0,0.75,0,2520,0
0,90802,92,40,1,10,30,1,1,235000,0,235000,176250,0,0,0.75,0,2760,1
0,93701,216,4,1,0,0,0,0,115000,0,115000,86250,0,0,0.75,0,6480,0
1,91356,64,1,1,0,1,0,1,25000,0,25000,22500,0,0,0.9,0,1920,1
1,91932,120,5,1,0,0,1,1,125000,0,125000,93750,0,0,0.75,0,3600,0
0,91355,240,4,1,6,0,1,1,803000,0,803000,803000,0,1,1,0,7200,0
1,95525,24,3,1,0,0,0,0,49500,0,49500,44550,0,0,0.9,0,720,0
1,95382,84,7,1,0,7,0,2,50570,0,30000,15000,0,0,0.5,0,2520,0
1,95066,96,10,1,0,0,0,0,50000,0,50000,45000,0,0,0.9,0,2880,0
0,92064,120,1,2,0,0,88407,0,250000,0,250000,212500,1,0,0.85,0,3600,0
1,90745,300,12,1,0,0,0,0,212000,0,212000,180200,0,1,0.85,0,9000,0
1,92101,84,1,1,2,3,0,1,122049,0,50000,25000,0,0,0.5,0,2520,0
0,95825,84,10,2,0,0,0,0,200000,0,200000,170000,1,0,0.85,0,2520,0
1,92227,240,16,1,0,0,0,0,171000,0,171000,128250,0,1,0.75,0,7200,0
1,91606,102,2,1,1,2,0,1,10000,0,10000,9000,0,0,0.9,0,3060,1
1,92114,120,2,2,5,2,0,1,10000,0,10000,9000,1,0,0.9,0,3600,0
1,95404,84,27,1,0,0,1,0,125000,0,125000,112500,0,0,0.9,0,2520,0
1,91901,240,2,1,6,6,1,1,180000,0,180000,180000,0,1,1,0,7200,0
0,90211,120,7,1,0,0,1,0,550000,0,550000,465850,0,0,0.847,0,3600,0
0,92675,155,12,2,0,0,1,0,230000,0,230000,195500,1,0,0.85,0,4650,0
0,90301,240,1,1,0,0,1,0,270000,0,270000,229500,0,1,0.85,0,7200,0
0,95661,94,2,1,4,2,0,1,435000,0,435000,391500,0,0,0.9,0,2820,1
0,96093,120,2,1,2,2,1,2,138000,0,138000,103500,0,0,0.75,0,3600,0
0,91502,120,23,1,0,22,0,1,1500000,0,1500000,1350000,0,0,0.9,0,3600,0
0,95120,300,1,2,0,0,1,0,120000,0,120000,108000,1,1,0.9,0,9000,0
1,95129,84,3,2,0,0,1,0,115000,0,115000,103500,1,0,0.9,0,2520,0
1,93003,300,6,1,6,6,1,1,348000,0,348000,261000,0,1,0.75,0,9000,0
1,92865,240,3,1,3,3,67219,1,723000,0,750000,750000,0,1,1,0,7200,0
0,90278,110,5,1,0,5,1,1,65000,0,65000,52000,0,0,0.8,1,3300,1
0,92707,84,4,2,0,0,1,0,80000,0,80000,72000,1,0,0.9,0,2520,0
1,94925,300,3,1,0,0,1,1,480000,0,480000,360000,0,1,0.75,0,9000,0
0,94401,109,1,1,0,1,0,1,7500,0,7500,6750,0,0,0.9,0,3270,1
0,92054,52,6,1,0,6,1,1,125000,0,125000,93750,0,0,0.75,0,1560,1
1,95661,60,8,1,2,8,1,1,75000,0,75000,37500,0,0,0.5,0,1800,0
0,94501,84,3,1,0,3,0,1,25000,0,25000,22500,0,0,0.9,0,2520,0
1,90744,84,4,1,1,4,1,1,200000,0,200000,150000,0,0,0.75,0,2520,0
1,92408,120,6,2,0,0,49952,0,90000,0,90000,81000,1,0,0.9,0,3600,0
0,91605,120,10,1,0,10,1,1,200000,0,200000,150000,0,0,0.75,0,3600,0
0,92020,300,5,2,0,0,1,0,100000,0,100000,90000,1,1,0.9,0,9000,0
1,92037,300,8,1,2,8,0,1,1556000,0,1556000,1400400,0,1,0.9,0,9000,0
1,91352,120,36,1,4,0,0,1,504000,0,504000,453600,0,0,0.9,0,3600,0
1,90266,300,4,1,0,4,0,1,872400,0,900000,810000,0,1,0.9,0,9000,0
1,91752,120,1,1,0,0,1,0,60000,0,60000,54000,0,0,0.9,0,3600,0
0,90007,300,5,1,2,7,0,1,580000,0,580000,522000,0,1,0.9,0,9000,0
1,95076,288,1,1,0,1,1,1,225000,0,225000,168750,0,1,0.75,0,8640,0
0,93638,84,5,1,3,5,68905,2,40000,0,40000,32000,0,0,0.8,0,2520,0
0,92008,306,13,1,12,13,1,1,1000000,0,1000000,750000,0,1,0.75,0,9180,0
0,90302,84,55,1,10,55,1,1,250000,0,250000,187500,0,0,0.75,0,2520,0
0,91203,240,13,1,0,0,1,1,574000,0,574000,430500,0,1,0.75,0,7200,0
0,95131,300,2,2,2,2,0,1,446800,0,446800,402120,1,1,0.9,0,9000,0
1,90292,120,5,1,0,5,1,1,250000,0,250000,187500,0,0,0.75,0,3600,0
1,92675,96,4,1,0,0,1,0,150000,0,150000,135000,0,0,0.9,0,2880,0
0,92562,300,1,2,9,0,0,1,632100,0,632100,568890,1,1,0.9,0,9000,0
0,92571,300,12,1,0,12,0,1,1177500,0,1177500,1059750,0,1,0.9,0,9000,0
0,92102,240,6,1,4,6,1,1,129000,0,129000,129000,0,1,1,0,7200,0
1,90031,300,9,1,0,9,1,1,675000,0,675000,506250,0,1,0.75,0,9000,0
1,92802,240,5,1,5,5,1,1,183619,0,185000,138750,0,1,0.75,0,7200,0
0,94585,92,1,2,1,1,0,1,5000,0,5000,4500,1,0,0.9,0,2760,1
0,92121,300,32,1,0,32,0,1,2000000,0,2000000,1500000,0,1,0.75,0,9000,0
1,95682,60,1,1,0,1,1,1,25200,0,25200,20160,0,0,0.8,0,1800,0
1,90005,300,10,1,0,10,28236,1,500000,0,500000,362700,0,1,0.7254,0,9000,0
1,94901,300,3,1,0,3,0,1,1150000,0,1150000,1035000,0,1,0.9,0,9000,0
1,93263,300,2,1,0,2,0,2,300000,0,300000,225000,0,1,0.75,0,9000,0
1,91723,303,2,1,0,2,1,1,222000,0,222000,166500,0,1,0.75,0,9090,0
1,92663,84,5,1,0,5,0,1,71015,0,25000,12500,0,0,0.5,0,2520,0
1,92844,84,20,1,2,20,0,1,450000,0,450000,405000,0,0,0.9,0,2520,0
1,93401,91,0,1,2,0,0,2,100000,0,100000,90000,0,0,0.9,0,2730,1
1,90640,240,15,1,0,15,0,1,327000,0,327000,294300,0,1,0.9,0,7200,0
1,92243,110,4,1,0,4,0,2,200000,0,200000,180000,0,0,0.9,0,3300,1
1,92082,300,2,2,0,0,1,0,161000,0,161000,128800,1,1,0.8,0,9000,0
1,91709,300,3,1,0,3,0,1,618000,0,618000,556200,0,1,0.9,0,9000,0
0,95069,180,3,2,2,5,1,1,500000,0,500000,375000,1,0,0.75,0,5400,0
1,93550,300,2,1,5,2,1,1,135000,0,135000,101250,0,1,0.75,0,9000,0
1,92673,60,13,1,8,5,0,1,100000,0,100000,50000,0,0,0.5,0,1800,0
1,92111,300,26,1,0,26,1,1,1344400,0,1344400,680857,0,1,0.506439304,0,9000,0
0,92111,300,26,1,0,26,1,1,136500,0,136500,69129,0,1,0.50643956,0,9000,0
0,90301,300,10,1,0,10,0,1,225000,0,225000,202500,0,1,0.9,0,9000,0
1,92806,120,150,2,0,150,0,1,1665000,0,1665000,1498500,1,0,0.9,0,3600,0
1,95816,300,57,1,0,57,1,1,193000,0,193000,144750,0,1,0.75,0,9000,0
1,92651,300,4,1,0,4,1,1,126000,0,126000,94500,0,1,0.75,0,9000,0
1,94588,240,18,1,14,18,1,1,619000,0,688000,688000,0,1,1,0,7200,0
1,95765,60,5,1,0,5,1,1,64270,0,50000,25000,0,0,0.5,0,1800,0
0,91304,300,5,1,2,7,1,1,594000,0,594000,445500,0,1,0.75,0,9000,0
1,91709,300,3,1,0,3,0,1,250000,0,250000,225000,0,1,0.9,0,9000,0
1,92805,300,130,1,4,130,1,1,1149000,0,1149000,749998,0,1,0.652739774,0,9000,0
0,92688,240,16,1,17,0,1,1,577000,0,577000,577000,0,1,1,0,7200,0
1,91761,84,2,2,20,20,81800,1,292500,0,500000,375000,1,0,0.75,0,2520,0
1,95949,120,3,1,0,3,1,1,115400,0,115400,86550,0,0,0.75,0,3600,0
1,95115,300,1,1,0,1,1,1,333000,0,333000,249750,0,1,0.75,0,9000,0
0,95383,8,5,1,0,0,1,1,127500,0,127500,95625,0,0,0.75,0,240,1
0,93117,114,2,2,2,2,1,1,25000,0,25000,20000,1,0,0.8,0,3420,0
1,91786,300,10,1,0,10,1,1,517500,0,517500,388125,0,1,0.75,0,9000,0
0,92618,306,6,1,0,6,1,1,607000,0,607000,455250,0,1,0.75,0,9180,0
0,95945,106,14,1,2,16,1,1,400000,0,400000,300000,0,0,0.75,0,3180,1
0,95628,84,4,1,2,4,0,1,35000,0,35000,31500,0,0,0.9,0,2520,0
1,92118,83,2,1,1,2,1,1,92370,0,88000,44000,0,0,0.5,0,2490,0
0,95683,59,2,1,5,2,0,1,69845,0,35000,17500,0,0,0.5,0,1770,1
0,94545,240,47,1,4,0,1,1,414000,0,414000,414000,0,1,1,0,7200,0
0,95134,99,3,1,4,3,0,1,10000,0,10000,9000,0,0,0.9,0,2970,1
1,91406,84,2,1,0,2,0,1,50300,0,50300,25150,0,0,0.5,0,2520,0
1,95678,240,14,1,8,0,0,1,215000,0,215000,215000,0,1,1,0,7200,0
1,92865,240,5,1,5,0,1,1,163000,0,163000,163000,0,1,1,0,7200,0
0,91203,87,10,1,2,10,1,1,100000,0,100000,80000,0,0,0.8,1,2610,0
0,94533,84,1,1,0,1,0,1,135000,0,135000,121500,0,0,0.9,0,2520,0
1,95380,85,2,2,2,2,0,1,5000,0,5000,4500,1,0,0.9,0,2550,0
1,91607,84,14,2,20,34,0,1,50000,0,50000,25000,1,0,0.5,0,2520,0
1,92028,84,2,2,0,0,1,0,35000,0,35000,31500,1,0,0.9,0,2520,0
0,92101,240,15,1,5,15,1,1,536000,0,536000,536000,0,1,1,0,7200,0
1,92590,240,3,1,5,3,1,1,162000,0,188000,188000,0,1,1,0,7200,0
0,92116,240,7,1,3,4,1,1,150000,0,250000,250000,0,1,1,0,7200,0
0,93307,240,5,1,5,0,1,1,314000,0,338000,338000,0,1,1,0,7200,0
1,90404,36,4,1,0,4,1,1,55000,0,55000,27500,0,0,0.5,0,1080,0
1,92887,36,3,1,3,3,1,1,75000,0,75000,37500,0,0,0.5,0,1080,0
0,92840,104,4,1,0,4,0,1,15000,0,15000,12750,0,0,0.85,0,3120,1
0,92708,240,18,1,10,0,1,1,440000,0,440000,440000,0,1,1,0,7200,0
1,90670,109,2,2,0,0,1,1,229200,0,229200,171900,1,0,0.75,0,3270,0
0,91302,84,1,1,0,1,0,1,158772,0,20000,10000,0,0,0.5,0,2520,0
1,93635,300,2,1,0,2,1,1,125100,0,125100,93825,0,1,0.75,0,9000,0
0,91748,108,3,2,0,0,1,0,200000,0,243000,206550,1,0,0.85,0,3240,0
1,91311,120,4,2,0,0,1,0,90000,0,90000,72000,1,0,0.8,0,3600,0
0,91408,120,68,1,2,2,1,1,1000000,0,1000000,750000,0,0,0.75,0,3600,0
1,93240,84,1,2,4,1,1,1,100000,0,100000,80000,1,0,0.8,1,2520,0
1,91352,120,3,1,1,3,1,1,100000,0,100000,75000,0,0,0.75,0,3600,0
1,91763,240,40,1,20,0,1,1,635000,0,751000,751000,0,1,1,0,7200,0
0,92625,84,1,2,1,1,0,1,29700,0,24700,12350,1,0,0.5,0,2520,0
1,90066,303,1,1,0,1,1,1,1000000,0,1000000,750000,0,1,0.75,0,9090,0
0,90403,84,2,,1,2,0,1,15003,0,10000,5000,0,0,0.5,0,2520,0
1,91352,84,3,1,1,3,0,1,205000,0,205000,153750,0,0,0.75,0,2520,0
1,95376,60,1,2,0,0,1,1,30000,0,30000,25500,1,0,0.85,0,1800,0
0,92618,84,10,1,0,10,0,1,250000,0,250000,125000,0,0,0.5,0,2520,0
0,95051,240,1,1,7,0,68905,1,452000,0,452000,452000,0,1,1,0,7200,0
0,93309,120,1,1,1,1,0,2,55000,0,55000,46750,0,0,0.85,0,3600,0
0,91320,300,6,1,0,6,1,1,638000,0,701400,526050,0,1,0.75,0,9000,0
0,92243,84,1,2,8,8,69149,2,80000,0,80000,68000,1,0,0.85,1,2520,0
1,94507,120,2,1,1,3,1,1,220000,0,220000,165000,0,0,0.75,0,3600,0
0,92315,300,3,1,7,10,1,1,306000,0,306000,229500,0,1,0.75,0,9000,0
0,93308,240,2,1,0,0,1,1,322400,0,322400,241800,0,1,0.75,0,7200,0
1,92360,120,2,2,0,0,1,0,150000,0,150000,120000,1,0,0.8,0,3600,0
0,95472,300,20,1,10,20,1,1,750000,0,750000,562500,0,1,0.75,0,9000,0
1,92104,240,12,1,4,12,1,1,249000,0,256000,256000,0,1,1,0,7200,0
0,92807,84,2,1,3,2,1,1,250000,0,250000,187500,0,0,0.75,1,2520,0
1,90638,42,2,1,0,2,1,1,30000,0,30000,15000,0,0,0.5,0,1260,1
1,95066,96,10,1,0,0,1,0,25000,0,25000,22500,0,0,0.9,0,2880,0
1,93063,84,24,1,0,24,0,1,495000,0,495000,445500,0,0,0.9,0,2520,0
0,94014,300,6,1,0,6,0,1,538000,0,551000,495900,0,1,0.9,0,9000,0
1,93401,300,10,1,0,0,1,2,409500,0,409500,307125,0,1,0.75,0,9000,0
0,90034,300,14,1,0,14,0,1,510000,0,510000,459000,0,1,0.9,0,9000,0
0,91301,120,6,2,0,0,88407,0,200000,0,200000,170000,1,0,0.85,0,3600,0
0,91011,76,2,2,0,0,1,0,60000,0,60000,54000,1,0,0.9,0,2280,0
1,91506,300,4,1,2,2,1,1,222700,0,222700,167025,0,1,0.75,0,9000,0
0,95376,240,6,1,2,0,68905,1,158000,0,158000,158000,0,1,1,0,7200,0
1,92804,84,1,1,0,0,1,0,80000,0,80000,72000,0,0,0.9,0,2520,0
0,91301,120,2,2,0,0,88407,0,210000,0,210000,178500,1,0,0.85,0,3600,0
0,95076,120,1,1,0,1,0,2,500000,0,500000,450000,0,0,0.9,0,3600,0
0,91405,120,1,1,1,1,1,1,254500,0,254500,190875,0,0,0.75,0,3600,0
0,92807,240,60,1,18,42,1,0,619000,0,619000,619000,0,1,1,0,7200,0
0,91326,120,5,1,0,0,1,0,50000,0,50000,40000,0,0,0.8,0,3600,0
0,95060,84,1,1,0,1,0,1,150000,0,150000,135000,0,0,0.9,0,2520,0
1,90201,84,2,1,0,2,1,1,99000,0,99000,84150,0,0,0.85,1,2520,0
1,90302,300,3,1,0,0,1,1,330000,0,330000,247500,0,1,0.75,0,9000,0
1,95971,300,1,1,0,1,0,1,512000,0,512000,460800,0,1,0.9,0,9000,0
1,91722,300,13,1,0,13,1,1,157000,0,157000,117750,0,1,0.75,0,9000,0
1,90278,84,3,1,0,0,1,0,75000,0,75000,67500,0,0,0.9,0,2520,0
1,94710,120,4,1,0,0,1,1,455000,0,455000,341250,0,0,0.75,0,3600,0
1,95501,84,2,1,0,2,0,2,12781,0,10000,5000,0,0,0.5,0,2520,0
0,94710,60,4,1,0,4,1,1,35000,0,35000,17500,0,0,0.5,0,1800,0
1,93726,120,3,2,0,3,0,1,90000,0,90000,81000,1,0,0.9,0,3600,0
1,92503,300,40,1,0,40,0,1,271800,0,271800,244620,0,1,0.9,0,9000,0
1,91006,240,2,1,3,0,1,1,181000,0,181000,181000,0,1,1,0,7200,0
0,93108,84,5,1,0,0,1,0,140000,0,140000,126000,0,0,0.9,0,2520,0
0,90006,300,35,1,0,35,1,1,333000,0,333000,249750,0,1,0.75,0,9000,0
1,94538,300,5,1,1,5,1,1,311600,0,345000,258750,0,1,0.75,0,9000,0
1,90803,300,20,1,0,20,1,1,254500,0,260000,195000,0,1,0.75,0,9000,0
0,92243,14,7,1,0,8,0,2,285000,0,200000,100000,0,0,0.5,0,420,0
1,94103,300,6,1,4,2,1,1,545000,0,545000,408750,0,1,0.75,0,9000,0
0,91502,300,6,1,6,12,0,1,2315000,0,2350000,2115000,0,1,0.9,0,9000,0
0,95370,300,2,1,0,0,1,0,240000,0,240000,204000,0,1,0.85,0,9000,0
1,95205,300,50,1,0,0,1,1,143000,0,143000,107250,0,1,0.75,0,9000,0
1,94109,240,2,1,0,2,1,1,434000,0,434000,434000,0,1,1,0,7200,0
0,92069,31,1,2,0,0,1,0,60000,0,60000,54000,1,0,0.9,0,930,1
1,94577,84,9,1,0,0,1,0,369000,0,369000,295200,0,0,0.8,0,2520,0
0,95987,84,3,2,1,3,1,1,30619,0,50000,25000,1,0,0.5,1,2520,0
1,92656,240,600,1,40,0,69149,1,1000000,0,1000000,1000000,0,1,1,0,7200,0
1,92131,63,1,1,3,4,0,1,26289,0,25000,12500,0,0,0.5,0,1890,1
0,91910,60,1,1,0,0,1,0,288000,0,288000,244800,0,0,0.85,0,1800,0
0,92109,120,12,1,0,0,1,1,270000,0,270000,202500,0,0,0.75,0,3600,0
0,94550,120,2,2,0,0,66450,0,58000,0,58000,52200,1,0,0.9,0,3600,0
0,95540,108,2,1,0,2,1,2,135000,0,135000,114750,0,0,0.85,0,3240,0
1,92126,180,13,1,0,0,88407,0,150000,0,211900,180115,0,0,0.85,0,5400,0
1,91604,87,4,2,0,0,1,0,183000,0,183000,150060,1,0,0.82,0,2610,0
1,95301,138,3,1,0,0,1,0,89000,0,89000,80100,0,0,0.9,0,4140,1
0,94002,84,3,1,0,0,1,0,60000,0,60000,54000,0,0,0.9,0,2520,0
0,90640,300,1,1,0,1,1,1,220000,0,220000,165000,0,1,0.75,0,9000,0
1,95662,120,2,2,0,0,1,0,94000,0,94000,75200,1,0,0.8,0,3600,0
0,92324,120,3,1,1,2,1,1,435000,0,435000,326250,0,0,0.75,0,3600,0
1,95901,240,8,2,0,0,1,0,222280,0,265500,225675,1,1,0.85,0,7200,0
0,92373,240,7,1,0,0,1,0,110000,0,110000,99000,0,1,0.9,0,7200,0
0,95677,272,10,1,0,0,1,0,700000,0,700000,595000,0,1,0.85,0,8160,0
1,93308,120,9,1,15,9,1,1,400000,0,400000,300000,0,0,0.75,0,3600,0
0,95050,304,5,1,0,5,1,1,899000,0,899000,674250,0,1,0.75,0,9120,0
1,95827,84,25,1,0,0,1,0,135000,0,135000,121500,0,0,0.9,0,2520,0
1,95401,300,7,1,0,7,1,1,866800,0,866800,650100,0,1,0.75,0,9000,0
0,95404,300,5,1,0,5,1,1,435000,0,435000,326250,0,1,0.75,0,9000,0
0,91364,300,13,1,4,13,1,1,864000,0,864000,648000,0,1,0.75,0,9000,0
0,95076,96,2,1,0,0,1,0,60000,0,60000,48000,0,0,0.8,0,2880,0
1,95324,72,2,1,0,0,1,0,64700,0,64700,58230,0,0,0.9,0,2160,0
0,95005,120,5,2,0,0,1,0,100000,0,100000,90000,1,0,0.9,0,3600,0
0,94070,300,10,1,0,0,1,1,800100,0,810000,607500,0,1,0.75,0,9000,0
0,93060,240,15,1,5,15,15710,1,168000,0,168000,126000,0,1,0.75,0,7200,0
1,95066,300,6,1,0,6,1,1,280000,0,350000,262500,0,1,0.75,0,9000,0
0,91020,120,3,2,0,0,88407,0,85000,0,85000,76500,1,0,0.9,0,3600,0
0,91773,300,10,1,6,16,1,1,74300,0,74300,63155,0,1,0.85,0,9000,0
1,91331,240,24,1,6,0,1,1,848000,0,848000,848000,0,1,1,0,7200,0
